blind_id,pmid,model,stratum,codex_verdict,verdict,substantive,max_severity,E,direction,E_normalization_status
HR-1164,34279727,aliyun/deepseek-v4-flash,random_10pct,strict_contract_error,strict_contract_error,no,1,E06,fabrication,parsed_declared_codes
HR-1165,37146193,aliyun/deepseek-v4-flash,random_10pct,strict_contract_error,strict_contract_error,no,1,E06,fabrication,parsed_declared_codes
HR-1166,32641110,aliyun/deepseek-v4-pro,census_sev_ge3,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1167,25939515,aliyun/qwen3.8-max,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1168,23040626,aliyun/deepseek-v4-flash,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1169,23638904,aliyun/qwen3.8-max,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1170,20732787,aliyun/deepseek-v4-flash,census_sev_ge3,strict_contract_error,strict_contract_error,yes,2,E07,alteration,parsed_declared_codes
HR-1171,21441130,aliyun/kimi-k2.6,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1172,18428144,aliyun/kimi-k2.6,census_sev_ge3,strict_contract_error,strict_contract_error,yes,2,E07,alteration,parsed_declared_codes
HR-1173,21555939,aliyun/deepseek-v4-pro,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1174,21399532,aliyun/qwen3.8-max,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1175,41120084,aliyun/kimi-k2.6,census_sev_ge3,strict_contract_error,strict_contract_error,yes,3,E02,alteration,parsed_declared_codes
HR-1176,42204710,aliyun/qwen3.8-max,random_10pct,strict_contract_error,strict_contract_error,no,1,E06,fabrication,parsed_declared_codes
HR-1177,35644747,aliyun/qwen3.8-max,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1178,20955266,aliyun/qwen3.8-max,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1179,25673251,aliyun/qwen3.8-max,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1180,20030530,aliyun/glm-5.2,random_10pct,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1181,41913103,aliyun/glm-5.2,random_10pct,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1182,28144840,aliyun/qwen3.8-max,census_sev_ge3,strict_contract_error,strict_contract_error,yes,2,E03,alteration,parsed_declared_codes
HR-1183,27241667,aliyun/deepseek-v4-flash,random_10pct,strict_contract_error,strict_contract_error,yes,2,E05,omission,parsed_declared_codes
HR-1184,35099112,aliyun/deepseek-v4-flash,random_10pct,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1185,26792024,aliyun/glm-5.2,random_10pct,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1186,37767795,aliyun/deepseek-v4-flash,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1187,31257215,aliyun/deepseek-v4-pro,random_10pct,strict_contract_error,strict_contract_error,no,1,"E05,E06","fabrication,omission",parsed_declared_codes
HR-1188,17027100,aliyun/deepseek-v4-pro,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1189,41975326,aliyun/qwen3.8-max,random_10pct,strict_contract_error,strict_contract_error,no,1,E06,fabrication,parsed_declared_codes
HR-1190,24470464,aliyun/glm-5.2,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1191,33775664,aliyun/kimi-k2.6,random_10pct,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1192,38413134,aliyun/kimi-k2.6,random_10pct,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1193,23952345,aliyun/deepseek-v4-flash,random_10pct,strict_contract_error,strict_contract_error,yes,1,"E05,E06","fabrication,omission",parsed_declared_codes
HR-1194,38117095,aliyun/qwen3.7-max,random_10pct,strict_contract_error,strict_contract_error,no,1,E06,fabrication,parsed_declared_codes
HR-1195,25818161,aliyun/qwen3.8-max,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1196,17033209,aliyun/deepseek-v4-flash,census_sev_ge3,strict_contract_error,strict_contract_error,no,2,E03,alteration,parsed_declared_codes
HR-1197,20884422,aliyun/qwen3.7-max,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1198,24504442,aliyun/deepseek-v4-pro,random_10pct,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1199,23459096,aliyun/deepseek-v4-flash,random_10pct,strict_contract_error,strict_contract_error,yes,2,E05,omission,parsed_declared_codes
HR-1200,38310735,aliyun/deepseek-v4-pro,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1201,27815418,aliyun/qwen3.8-max,random_10pct,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1202,33215855,aliyun/qwen3.7-max,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1203,42244119,aliyun/deepseek-v4-pro,random_10pct,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1204,40293460,aliyun/qwen3.8-max,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1205,34569768,aliyun/deepseek-v4-flash,random_10pct,strict_contract_error,strict_contract_error,no,1,"E06,E09","alteration,fabrication",parsed_declared_codes
HR-1206,21067014,aliyun/deepseek-v4-pro,random_10pct,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1207,22736635,aliyun/glm-5.2,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1208,34727006,aliyun/glm-5.2,random_10pct,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1209,31204518,aliyun/kimi-k2.6,random_10pct,strict_contract_error,strict_contract_error,no,2,E05,,parsed_declared_codes
HR-1210,38762324,aliyun/deepseek-v4-flash,random_10pct,strict_contract_error,strict_contract_error,no,1,"E06,E07","alteration,fabrication",parsed_declared_codes
HR-1211,33462622,aliyun/glm-5.2,random_10pct,strict_contract_error,strict_contract_error,no,1,E06,fabrication,parsed_declared_codes
HR-1212,23445569,aliyun/glm-5.2,random_10pct,no_error,strict_contract_error,yes,2,"E05,E06","fabrication,omission",parsed_declared_codes
HR-1213,31273018,aliyun/deepseek-v4-flash,random_10pct,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1214,33899644,aliyun/qwen3.8-max,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1215,41482572,aliyun/deepseek-v4-pro,random_10pct,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1216,25854413,aliyun/kimi-k2.6,random_10pct,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1217,36661429,aliyun/kimi-k2.6,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1218,18216764,aliyun/qwen3.7-max,random_10pct,strict_contract_error,strict_contract_error,no,1,E06,fabrication,parsed_declared_codes
HR-1219,38880699,aliyun/deepseek-v4-pro,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1220,24425143,aliyun/qwen3.8-max,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1221,18941890,aliyun/qwen3.7-max,random_10pct,no_error,strict_contract_error,yes,1,"E06,E08","alteration,fabrication",parsed_declared_codes
HR-1222,20047622,aliyun/kimi-k2.6,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1223,16932830,aliyun/glm-5.2,random_10pct,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1224,34543098,aliyun/qwen3.7-max,random_10pct,strict_contract_error,strict_contract_error,no,1,E06,fabrication,parsed_declared_codes
HR-1225,24140383,aliyun/deepseek-v4-pro,census_sev_ge3,strict_contract_error,strict_contract_error,yes,2,E06,fabrication,parsed_declared_codes
HR-1226,35022880,aliyun/qwen3.8-max,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1227,20031900,aliyun/qwen3.8-max,random_10pct,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1228,34037224,aliyun/kimi-k2.6,random_10pct,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1229,39982938,aliyun/kimi-k2.6,random_10pct,strict_contract_error,strict_contract_error,no,1,E06,fabrication,parsed_declared_codes
HR-1230,20971741,aliyun/glm-5.2,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1231,41121624,aliyun/deepseek-v4-flash,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1232,25194428,aliyun/deepseek-v4-flash,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1233,42025782,aliyun/qwen3.7-max,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1234,41604197,aliyun/deepseek-v4-flash,random_10pct,no_error,strict_contract_error,yes,1,E05,omission,parsed_declared_codes
HR-1235,39172128,aliyun/deepseek-v4-flash,random_10pct,strict_contract_error,strict_contract_error,yes,1,"E05,E06","fabrication,omission",parsed_declared_codes
HR-1236,42329735,aliyun/kimi-k2.6,random_10pct,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1237,42047198,aliyun/deepseek-v4-pro,random_10pct,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1238,16759989,aliyun/qwen3.7-max,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1239,34120843,aliyun/deepseek-v4-pro,random_10pct,strict_contract_error,strict_contract_error,no,1,E06,fabrication,parsed_declared_codes
HR-1240,17010741,aliyun/qwen3.7-max,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1241,33685807,aliyun/deepseek-v4-flash,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1242,16533938,aliyun/deepseek-v4-flash,random_10pct,no_error,strict_contract_error,yes,1,E05,omission,parsed_declared_codes
HR-1243,33628833,aliyun/glm-5.2,random_10pct,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1244,42459213,aliyun/glm-5.2,random_10pct,no_error,strict_contract_error,no,1,E03,alteration,parsed_declared_codes
HR-1245,17033209,aliyun/qwen3.8-max,census_sev_ge3,strict_contract_error,strict_contract_error,no,2,E02,,parsed_declared_codes
HR-1246,26259839,aliyun/deepseek-v4-flash,random_10pct,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1247,21289521,aliyun/deepseek-v4-flash,census_sev_ge3,strict_contract_error,strict_contract_error,no,1,E02,alteration,parsed_declared_codes
HR-1248,39834217,aliyun/glm-5.2,random_10pct,strict_contract_error,strict_contract_error,yes,1,E05,omission,parsed_declared_codes
HR-1249,20026784,aliyun/qwen3.8-max,random_10pct,no_error,strict_contract_error,no,1,E05,omission,parsed_declared_codes
HR-1250,23611640,aliyun/glm-5.2,random_10pct,strict_contract_error,strict_contract_error,no,1,E08,alteration,parsed_declared_codes
HR-1251,42512870,aliyun/glm-5.2,random_10pct,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1252,30971773,aliyun/glm-5.2,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1253,38308612,aliyun/glm-5.2,random_10pct,no_error,strict_contract_error,yes,1,"E06,E10","fabrication,binding",parsed_declared_codes
HR-1254,20025646,aliyun/qwen3.7-max,random_10pct,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1255,32285478,aliyun/glm-5.2,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1256,24735134,aliyun/deepseek-v4-pro,random_10pct,strict_contract_error,strict_contract_error,no,1,E08,alteration,parsed_declared_codes
HR-1257,21115620,aliyun/glm-5.2,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1258,38310735,aliyun/qwen3.8-max,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1259,33833135,aliyun/glm-5.2,random_10pct,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1260,28733700,aliyun/qwen3.8-max,census_sev_ge3,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1261,18379355,aliyun/glm-5.2,random_10pct,strict_contract_error,strict_contract_error,no,1,"E03,E06","alteration,fabrication",parsed_declared_codes
HR-1262,21109910,aliyun/kimi-k2.6,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1263,17067329,aliyun/deepseek-v4-pro,census_sev_ge3,strict_contract_error,strict_contract_error,yes,2,E07,,parsed_declared_codes
HR-1264,42253110,aliyun/glm-5.2,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1265,27321438,aliyun/glm-5.2,random_10pct,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1266,21358413,aliyun/qwen3.7-max,random_10pct,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1267,18502303,aliyun/kimi-k2.6,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1268,16769384,aliyun/deepseek-v4-flash,random_10pct,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1269,29335781,aliyun/deepseek-v4-flash,random_10pct,strict_contract_error,strict_contract_error,no,1,E06,fabrication,parsed_declared_codes
HR-1270,16929084,aliyun/qwen3.8-max,random_10pct,no_error,strict_contract_error,no,1,"E03,E06","alteration,fabrication",parsed_declared_codes
HR-1271,33295926,aliyun/kimi-k2.6,random_10pct,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1272,24400991,aliyun/deepseek-v4-pro,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1273,42569357,aliyun/qwen3.7-max,random_10pct,strict_contract_error,strict_contract_error,no,1,E06,fabrication,parsed_declared_codes
HR-1274,27550386,aliyun/glm-5.2,random_10pct,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1275,37936510,aliyun/glm-5.2,random_10pct,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1276,18676352,aliyun/qwen3.7-max,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1277,20047622,aliyun/deepseek-v4-pro,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1278,35944871,aliyun/deepseek-v4-flash,census_sev_ge3,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1279,24793473,aliyun/kimi-k2.6,census_sev_ge3,strict_contract_error,strict_contract_error,yes,2,E07,alteration,parsed_declared_codes
HR-1280,21779787,aliyun/qwen3.8-max,random_10pct,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1281,32698860,aliyun/qwen3.7-max,random_10pct,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1282,28003569,aliyun/deepseek-v4-pro,random_10pct,strict_contract_error,strict_contract_error,no,1,E06,fabrication,parsed_declared_codes
HR-1283,18008179,aliyun/qwen3.8-max,census_sev_ge3,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1284,23039321,aliyun/qwen3.7-max,random_10pct,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1285,26998838,aliyun/deepseek-v4-flash,random_10pct,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1286,42253110,aliyun/deepseek-v4-flash,census_sev_ge3,strict_contract_error,strict_contract_error,yes,2,E09,alteration,parsed_declared_codes
HR-1287,16944256,aliyun/kimi-k2.6,census_sev_ge3,strict_contract_error,strict_contract_error,yes,2,E04,alteration,parsed_declared_codes
HR-1288,16795068,aliyun/qwen3.7-max,random_10pct,strict_contract_error,strict_contract_error,yes,1,"E06,E10","fabrication,binding",parsed_declared_codes
HR-1289,40864980,aliyun/kimi-k2.6,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1290,20971212,aliyun/qwen3.7-max,random_10pct,strict_contract_error,strict_contract_error,yes,1,"E05,E06","fabrication,omission",parsed_declared_codes
HR-1291,19184304,aliyun/glm-5.2,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1292,35984124,aliyun/kimi-k2.6,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1293,18095747,aliyun/deepseek-v4-flash,census_sev_ge3,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1294,20682017,aliyun/qwen3.7-max,random_10pct,strict_contract_error,strict_contract_error,no,1,E06,fabrication,parsed_declared_codes
HR-1295,38693579,aliyun/glm-5.2,random_10pct,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1296,16760502,aliyun/glm-5.2,random_10pct,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1297,17691593,aliyun/qwen3.8-max,random_10pct,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1298,16549139,aliyun/qwen3.8-max,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1299,16826028,aliyun/deepseek-v4-flash,random_10pct,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1300,16908309,aliyun/kimi-k2.6,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1301,16830712,aliyun/qwen3.7-max,random_10pct,strict_contract_error,strict_contract_error,yes,1,E03,alteration,parsed_declared_codes
HR-1302,29523652,aliyun/kimi-k2.6,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1303,21289521,aliyun/qwen3.7-max,census_sev_ge3,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1304,20624169,aliyun/deepseek-v4-flash,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1305,18979529,aliyun/kimi-k2.6,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1306,38747743,aliyun/glm-5.2,random_10pct,strict_contract_error,strict_contract_error,no,1,E06,fabrication,parsed_declared_codes
HR-1307,28944609,aliyun/qwen3.8-max,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1308,29210062,aliyun/qwen3.7-max,random_10pct,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1309,25937001,aliyun/deepseek-v4-flash,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1310,20959784,aliyun/deepseek-v4-pro,random_10pct,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1311,23137067,aliyun/deepseek-v4-flash,random_10pct,strict_contract_error,strict_contract_error,no,1,"E06,E10","fabrication,binding",parsed_declared_codes
HR-1312,30232687,aliyun/qwen3.8-max,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1313,35049140,aliyun/qwen3.7-max,random_10pct,no_error,strict_contract_error,no,1,E08,alteration,parsed_declared_codes
HR-1314,30395050,aliyun/deepseek-v4-flash,random_10pct,strict_contract_error,strict_contract_error,no,1,E10,binding,parsed_declared_codes
HR-1315,18250133,aliyun/qwen3.8-max,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1316,36503429,aliyun/kimi-k2.6,census_sev_ge3,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1317,33628833,aliyun/deepseek-v4-flash,random_10pct,no_error,strict_contract_error,no,1,E05,omission,parsed_declared_codes
HR-1318,32968008,aliyun/deepseek-v4-flash,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1319,20063421,aliyun/deepseek-v4-pro,census_sev_ge3,strict_contract_error,strict_contract_error,yes,3,E07,alteration,parsed_declared_codes
HR-1320,17536644,aliyun/glm-5.2,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1321,40434298,aliyun/deepseek-v4-flash,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1322,36216658,aliyun/deepseek-v4-pro,census_sev_ge3,strict_contract_error,strict_contract_error,yes,2,E05,omission,parsed_declared_codes
HR-1323,32641318,aliyun/kimi-k2.6,census_sev_ge3,strict_contract_error,strict_contract_error,no,1,E10,binding,parsed_declared_codes
HR-1324,33775664,aliyun/qwen3.7-max,random_10pct,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1325,33264366,aliyun/glm-5.2,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1326,26621039,aliyun/deepseek-v4-flash,census_sev_ge3,strict_contract_error,strict_contract_error,yes,2,E05,omission,parsed_declared_codes
HR-1327,19318138,aliyun/qwen3.8-max,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1328,36376325,aliyun/deepseek-v4-pro,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1329,23139259,aliyun/qwen3.8-max,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1330,20715770,aliyun/glm-5.2,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1331,24748471,aliyun/glm-5.2,random_10pct,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1332,26004947,aliyun/deepseek-v4-flash,random_10pct,strict_contract_error,strict_contract_error,yes,2,E05,omission,parsed_declared_codes
HR-1333,31420365,aliyun/deepseek-v4-flash,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1334,40366126,aliyun/kimi-k2.6,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1335,28028293,aliyun/deepseek-v4-pro,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1336,18519175,aliyun/deepseek-v4-pro,random_10pct,strict_contract_error,strict_contract_error,yes,1,E05,omission,parsed_declared_codes
HR-1337,22701542,aliyun/glm-5.2,random_10pct,strict_contract_error,strict_contract_error,no,1,E03,alteration,parsed_declared_codes
HR-1338,34480935,aliyun/glm-5.2,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1339,22924306,aliyun/qwen3.7-max,random_10pct,strict_contract_error,strict_contract_error,no,1,E08,alteration,parsed_declared_codes
HR-1340,31248307,aliyun/deepseek-v4-pro,random_10pct,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1341,31652351,aliyun/qwen3.7-max,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1342,35191321,aliyun/deepseek-v4-flash,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1343,24624336,aliyun/deepseek-v4-pro,random_10pct,strict_contract_error,strict_contract_error,yes,2,E04,alteration,parsed_declared_codes
HR-1344,30722007,aliyun/qwen3.8-max,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1345,35915307,aliyun/kimi-k2.6,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1346,40082397,aliyun/qwen3.7-max,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1347,24470515,aliyun/kimi-k2.6,random_10pct,strict_contract_error,strict_contract_error,no,1,E05,omission,parsed_declared_codes
